1 KEY_ZL 0;0 0;0
2 NONE 0;0 0;0
3 NONE 0;0 0;0
4 NONE 0;0 0;0
5 NONE 0;0 0;0
6 KEY_ZL 0;0 0;0
1562 KEY_Y 0;0 0;0
1563 KEY_Y 0;0 0;0
1564 KEY_Y 0;0 0;0
1565 KEY_Y 0;0 0;0
1566 KEY_Y 0;0 0;0
1567 KEY_Y 0;0 0;0
1568 KEY_ZL;KEY_Y 0;0 0;0
1569 KEY_X;KEY_Y 0;0 0;0
1570 KEY_Y 0;0 0;0
1571 KEY_Y 0;0 0;0
1572 KEY_Y 0;0 0;0
1573 KEY_Y 0;0 0;0
1574 KEY_Y 0;0 0;0
1575 KEY_Y 0;0 0;0
1576 KEY_Y 0;0 0;0
1577 KEY_Y 0;0 0;0
1578 KEY_Y 0;0 0;0
1579 KEY_Y 0;0 0;0
1580 KEY_Y 0;0 0;0
1581 KEY_Y 0;0 0;0
1582 KEY_Y 0;0 0;0
1583 KEY_Y 0;0 0;0
1584 KEY_Y 0;0 0;0
1585 KEY_Y 0;0 0;0
1586 KEY_Y 0;0 0;0
1587 KEY_Y 0;0 0;0
1588 KEY_Y 0;0 0;0
1589 KEY_Y 0;0 0;0
1590 KEY_Y 0;0 0;0
1591 KEY_Y 0;0 0;0
1592 KEY_Y 0;0 0;0
1593 KEY_Y 0;0 0;0
1594 KEY_Y 0;0 0;0
1595 KEY_Y 0;0 0;0
1596 KEY_Y 0;0 0;0
1597 KEY_Y 0;0 0;0
1598 KEY_Y 0;0 0;0
1599 KEY_Y 0;0 0;0
1600 KEY_Y 0;0 0;0
1601 KEY_Y 0;0 0;0
1602 KEY_Y 0;0 0;0
1603 KEY_Y 0;0 0;0
1604 KEY_Y 0;0 0;0
1605 KEY_Y;KEY_X 0;0 0;0
1606 KEY_Y 0;0 0;0
1607 KEY_Y 0;0 0;0
1608 KEY_Y 0;0 0;0
1609 KEY_Y 0;0 0;0
1610 KEY_Y 0;0 0;0
1611 KEY_Y 0;0 0;0
1612 KEY_Y 0;0 0;0
1613 KEY_Y 0;0 0;0
1614 KEY_Y 0;0 0;0
1615 KEY_Y 0;0 0;0
1616 KEY_Y 0;0 0;0
1617 KEY_Y 0;0 0;0
1618 KEY_Y 0;0 0;0
1619 KEY_Y 0;0 0;0
1620 KEY_Y 0;0 0;0
1621 KEY_ZL;KEY_Y 0;0 0;0
1622 KEY_X;KEY_Y 0;0 0;0
1623 KEY_Y 0;0 0;0
1624 KEY_Y 0;0 0;0
1625 KEY_Y 0;0 0;0
1626 KEY_Y 0;0 0;0
1627 KEY_Y 0;0 0;0
1628 KEY_Y 0;0 0;0
1629 KEY_Y 0;0 0;0
1630 KEY_Y 0;0 0;0
1631 KEY_Y 0;0 0;0
1632 KEY_Y 0;0 0;0
1633 KEY_Y 0;0 0;0
1634 KEY_Y 0;0 0;0
1635 KEY_Y 0;0 0;0
1636 KEY_Y 0;0 0;0
1637 KEY_Y 0;0 0;0
1638 KEY_Y 0;0 0;0
1639 KEY_Y 0;0 0;0
1640 KEY_Y 0;0 0;0
1641 KEY_Y 0;0 0;0
1642 KEY_Y 0;0 0;0
1643 KEY_Y 0;0 0;0
1644 KEY_Y 0;0 0;0
1645 KEY_Y 0;0 0;0
1646 KEY_Y 0;0 0;0
1647 KEY_Y 0;0 0;0
1648 KEY_Y 0;0 0;0
1649 KEY_Y 0;0 0;0
1650 KEY_Y 0;0 0;0
1651 KEY_Y 0;0 0;0
1652 KEY_Y 0;0 0;0
1653 KEY_Y 0;0 0;0
1654 KEY_Y 0;0 0;0
1655 KEY_Y 0;0 0;0
1656 KEY_Y 0;0 0;0
1657 KEY_Y 0;0 0;0
1658 KEY_Y;KEY_X 0;0 0;0
1659 KEY_Y 0;0 0;0
1660 KEY_Y 0;0 0;0
1661 KEY_Y 0;0 0;0
1662 KEY_Y 0;0 0;0
1663 KEY_Y 0;0 0;0
1664 KEY_Y 0;0 0;0
1665 KEY_Y 0;0 0;0
1666 KEY_Y 0;0 0;0
1667 KEY_Y 0;0 0;0
1668 KEY_Y 0;0 0;0
1669 KEY_Y 0;0 0;0
1670 KEY_Y 0;0 0;0
1671 KEY_Y 0;0 0;0
1672 KEY_Y 0;0 0;0
1673 KEY_Y 0;0 0;0
1674 KEY_ZL;KEY_Y 0;0 0;0
1675 KEY_X;KEY_Y 0;0 0;0
1676 KEY_Y 0;0 0;0
1677 KEY_Y 0;0 0;0
1678 KEY_Y 0;0 0;0
1679 KEY_Y 0;0 0;0
1680 KEY_Y 0;0 0;0
1681 KEY_Y 0;0 0;0
1682 KEY_Y 0;0 0;0
1683 KEY_Y 0;0 0;0
1684 KEY_Y 0;0 0;0
1685 KEY_Y 0;0 0;0
1686 KEY_Y 0;0 0;0
1687 KEY_Y 0;0 0;0
1688 KEY_Y 0;0 0;0
1689 KEY_Y 0;0 0;0
1690 KEY_Y 0;0 0;0
1691 KEY_Y 0;0 0;0
1692 KEY_Y 0;0 0;0
1693 KEY_Y 0;0 0;0
1694 KEY_Y 0;0 0;0
1695 KEY_Y 0;0 0;0
1696 KEY_Y 0;0 0;0
1697 KEY_Y 0;0 0;0
1698 KEY_Y 0;0 0;0
1699 KEY_Y 0;0 0;0
1700 KEY_Y 0;0 0;0
1701 KEY_Y 0;0 0;0
1702 KEY_Y 0;0 0;0
1703 KEY_Y 0;0 0;0
1704 KEY_Y 0;0 0;0
1705 KEY_Y 0;0 0;0
1706 KEY_Y 0;0 0;0
1707 KEY_Y 0;0 0;0
1708 KEY_Y 0;0 0;0
1709 KEY_Y 0;0 0;0
1710 KEY_Y 0;0 0;0
1711 KEY_Y;KEY_X 0;0 0;0
1712 KEY_Y 0;0 0;0
1713 KEY_Y 0;0 0;0
1714 KEY_Y 0;0 0;0
1715 KEY_Y 0;0 0;0
1716 KEY_Y 0;0 0;0
1717 KEY_Y 0;0 0;0
1718 KEY_Y 0;0 0;0
1719 KEY_Y 0;0 0;0
1720 KEY_Y 0;0 0;0
1721 KEY_Y 0;0 0;0
1722 KEY_Y 0;0 0;0
1723 KEY_Y 0;0 0;0
1724 KEY_Y 0;0 0;0
1725 KEY_Y 0;0 0;0
1726 KEY_Y 0;0 0;0
1727 KEY_ZL;KEY_Y 0;0 0;0
1728 KEY_X;KEY_Y 0;0 0;0
1729 KEY_Y 0;0 0;0
1730 KEY_Y 0;0 0;0
1731 KEY_Y 0;0 0;0
1732 KEY_Y 0;0 0;0
1733 KEY_Y 0;0 0;0
1734 KEY_Y 0;0 0;0
1735 KEY_Y 0;0 0;0
1736 KEY_Y 0;0 0;0
1737 KEY_Y 0;0 0;0
1738 KEY_Y 0;0 0;0
1739 KEY_Y 0;0 0;0
1740 KEY_Y 0;0 0;0
1741 KEY_Y 0;0 0;0
1742 KEY_Y 0;0 0;0
1743 KEY_Y 0;0 0;0
1744 KEY_Y 0;0 0;0
1745 KEY_Y 0;0 0;0
1746 KEY_Y 0;0 0;0
1747 KEY_Y 0;0 0;0
1748 KEY_Y 0;0 0;0
1749 KEY_Y 0;0 0;0
1750 KEY_Y 0;0 0;0
1751 KEY_Y 0;0 0;0
1752 KEY_Y 0;0 0;0
1753 KEY_Y 0;0 0;0
1754 KEY_Y 0;0 0;0
1755 KEY_Y 0;0 0;0
1756 KEY_Y 0;0 0;0
1757 KEY_Y 0;0 0;0
1758 KEY_Y 0;0 0;0
1759 KEY_Y 0;0 0;0
1760 KEY_Y 0;0 0;0
1761 KEY_Y 0;0 0;0
1762 KEY_Y 0;0 0;0
1763 KEY_Y 0;0 0;0
1764 NONE -15000;29132 0;0
1765 NONE -15000;29132 0;0
1766 NONE -15000;29132 0;0
1767 NONE -15000;29132 0;0
1768 NONE -15000;29132 0;0
1769 NONE -15000;29132 0;0
1770 NONE -15000;29132 0;0
1771 KEY_X -15000;29132 0;0
1772 NONE -15000;29132 0;0
1773 NONE -15000;29132 0;0
1774 NONE -15000;29132 0;0
1775 NONE -15000;29132 0;0
1776 NONE -15000;29132 0;0
1777 NONE -15000;29132 0;0
1778 NONE -15000;29132 0;0
1779 NONE -15000;29132 0;0
1780 NONE -15000;29132 0;0
1781 NONE -15000;29132 0;0
1782 NONE 0;32000 0;0
1783 NONE -28377;-16383 0;0
1784 NONE 28377;-16383 0;0
1785 NONE 0;32000 0;0
1786 NONE -28377;-16383 0;0
1787 NONE 28377;-16383 0;0
1788 NONE 0;32000 0;0
1789 NONE -28377;-16383 0;0
1790 NONE 28377;-16383 0;0
1791 NONE 0;32000 0;0
1792 NONE -28377;-16383 0;0
1793 NONE 28377;-16383 0;0
1794 NONE 0;32000 0;0
1795 NONE -28377;-16383 0;0
1796 NONE 28377;-16383 0;0
1797 NONE 0;32000 0;0
1798 NONE -28377;-16383 0;0
1799 NONE 28377;-16383 0;0
1800 NONE 0;32000 0;0
1801 NONE -28377;-16383 0;0
1802 NONE 28377;-16383 0;0
1803 NONE 0;32000 0;0
1804 NONE -28377;-16383 0;0
1805 NONE 28377;-16383 0;0
1806 NONE 0;32000 0;0
1807 NONE -28377;-16383 0;0
1808 NONE 28377;-16383 0;0
1809 NONE 0;32000 0;0
1810 NONE -28377;-16383 0;0
1811 NONE 28377;-16383 0;0
1812 NONE 0;32000 0;0
1813 NONE -28377;-16383 0;0
1814 NONE 28377;-16383 0;0
1815 KEY_B 0;0 0;0
1816 KEY_ZL -12300;30370 0;0
1817 KEY_ZL -12300;30370 0;0
1818 KEY_ZL -12300;30370 0;0
1819 KEY_ZL -12300;30370 0;0
1820 KEY_ZL -12300;30370 0;0
1821 KEY_ZL -12300;30370 0;0
1822 KEY_ZL -12300;30370 0;0
1823 KEY_Y;KEY_ZL -12300;30370 0;0
1824 KEY_Y -12300;30370 0;0
1825 KEY_Y -12300;30370 0;0
1826 KEY_Y -12300;30370 0;0
1827 KEY_Y -12300;30370 0;0
1828 KEY_Y -12300;30370 0;0
1829 KEY_Y -12300;30370 0;0
1830 KEY_Y -12300;30370 0;0
1831 KEY_Y -12300;30370 0;0
1832 KEY_Y -12300;30370 0;0
1833 KEY_Y -12300;30370 0;0
1834 KEY_Y -12300;30370 0;0
1835 KEY_Y -12300;30370 0;0
1836 KEY_Y -12300;30370 0;0
1837 KEY_Y -12300;30370 0;0
1838 KEY_Y -12300;30370 0;0
1839 KEY_Y -12300;30370 0;0
1840 KEY_Y -12300;30370 0;0
1841 KEY_Y -12300;30370 0;0
1842 KEY_Y -12300;30370 0;0
1843 KEY_Y -12300;30370 0;0
1844 NONE 0;32000 0;0
1845 NONE 0;32000 0;0
1846 NONE 0;32000 0;0
1847 NONE 0;32000 0;0
1848 NONE 0;32000 0;0
1849 NONE 0;32000 0;0
1850 NONE 0;32000 0;0
1851 NONE 0;32000 0;0
1852 NONE 0;32000 0;0
1853 NONE 0;32000 0;0
1854 NONE 0;32000 0;0
1855 NONE 0;32000 0;0
1856 NONE 0;32000 0;0
1857 NONE 0;32000 0;0
1858 NONE 0;32000 0;0
1859 NONE 0;32000 0;0
1860 NONE 0;32000 0;0
1861 NONE 0;32000 0;0
1862 NONE 0;32000 0;0
1863 NONE 0;32000 0;0
1864 NONE 0;32000 0;0
1865 NONE 0;32000 0;0
1866 NONE 0;32000 0;0
1867 NONE 0;32000 0;0
1868 NONE 0;32000 0;0
1869 NONE 0;32000 0;0
1870 NONE 0;32000 0;0
1871 NONE 0;32000 0;0
1872 NONE 0;32000 0;0
1873 NONE 0;32000 0;0
1874 NONE 0;32000 0;0
1875 NONE 0;32000 0;0
1876 NONE 0;32000 0;0
1877 NONE 0;32000 0;0
1878 NONE 0;32000 0;0
1879 NONE 0;32000 0;0
1880 NONE 0;32000 0;0
1881 NONE 0;32000 0;0
1882 NONE 0;32000 0;0
1883 NONE 0;32000 0;0
1884 NONE 0;32000 0;0
1885 NONE 0;32000 0;0
1886 NONE 0;32000 0;0
1887 NONE 0;32000 0;0
1888 NONE 0;32000 0;0
1889 NONE 0;32000 0;0
1890 NONE 0;32000 0;0
1891 NONE 0;32000 0;0
1892 NONE 0;32000 0;0
1893 NONE 0;32000 0;0
1894 NONE 0;32000 0;0
1895 NONE 0;32000 0;0
1896 NONE 0;32000 0;0
1897 NONE 0;32000 0;0
1898 NONE 0;32000 0;0
1899 NONE 0;32000 0;0
1900 NONE 0;32000 0;0
1901 NONE 0;32000 0;0
1902 NONE 0;32000 0;0
1903 NONE 0;32000 0;0
1904 NONE 0;32000 0;0
1905 NONE 0;32000 0;0
1906 NONE 0;32000 0;0
1907 NONE 0;32000 0;0
1908 NONE 0;32000 0;0
1909 NONE 0;32000 0;0
1910 NONE 0;32000 0;0
1911 NONE 0;32000 0;0
1912 NONE 0;32000 0;0
1913 NONE 0;32000 0;0
1914 NONE -28377;-16383 0;0
1915 NONE 28377;-16383 0;0
1916 NONE 0;32000 0;0
1917 NONE -28377;-16383 0;0
1918 NONE 28377;-16383 0;0
1919 NONE 0;32000 0;0
1920 NONE -28377;-16383 0;0
1921 NONE 28377;-16383 0;0
1922 NONE 0;32000 0;0
1923 NONE -28377;-16383 0;0
1924 NONE 28377;-16383 0;0
1925 NONE 0;32000 0;0
1926 NONE -28377;-16383 0;0
1927 NONE 28377;-16383 0;0
1928 NONE 0;32000 0;0
1929 NONE -28377;-16383 0;0
1930 NONE 28377;-16383 0;0
1931 NONE 0;32000 0;0
1932 NONE -28377;-16383 0;0
1933 NONE 28377;-16383 0;0
1934 NONE 0;32000 0;0
1935 NONE -28377;-16383 0;0
1936 NONE 28377;-16383 0;0
1937 NONE 0;32000 0;0
1938 NONE -28377;-16383 0;0
1939 NONE 28377;-16383 0;0
1940 NONE 0;32000 0;0
1941 NONE -28377;-16383 0;0
1942 NONE 28377;-16383 0;0
1943 NONE 0;32000 0;0
1944 NONE -28377;-16383 0;0
1945 NONE 28377;-16383 0;0
1946 NONE 0;32000 0;0
1947 NONE -28377;-16383 0;0
1948 NONE 28377;-16383 0;0
1949 NONE 0;32000 0;0
1950 NONE -28377;-16383 0;0
1951 NONE 28377;-16383 0;0
1952 KEY_B 0;0 0;0
1953 KEY_ZL -11000;30490 0;0
1954 KEY_ZL -11000;30490 0;0
1955 KEY_ZL -11000;30490 0;0
1956 KEY_ZL -11000;30490 0;0
1957 KEY_ZL -11000;30490 0;0
1958 KEY_ZL -11000;30490 0;0
1959 KEY_ZL -11000;30490 0;0
1960 KEY_B 0;0 0;0
1961 NONE 0;0 0;0
1962 NONE 0;0 0;0
1963 NONE 0;0 0;0
1964 NONE 0;0 0;0
1965 NONE 0;0 0;0
1966 NONE 0;0 0;0
1967 NONE 0;0 0;0
1968 NONE 0;0 0;0
1969 NONE 0;0 0;0
1970 NONE 0;0 0;0
1971 NONE 0;0 0;0
1972 NONE 0;0 0;0
1973 NONE 0;0 0;0
1974 NONE 0;0 0;0
1975 NONE 0;0 0;0
1976 NONE 0;0 0;0
1977 NONE 0;0 0;0
1978 NONE 0;0 0;0
1979 NONE 0;0 0;0
1980 NONE 0;0 0;0
1981 NONE 0;0 0;0
1982 NONE 0;0 0;0
1983 KEY_Y 0;0 0;0
1984 NONE 0;0 0;0
1985 NONE 0;0 0;0
1986 NONE 0;0 0;0
1987 NONE 0;0 0;0
1988 NONE 0;0 0;0
1989 NONE 0;0 0;0
1990 NONE 0;0 0;0
1991 NONE 0;0 0;0
1992 NONE 0;0 0;0
1993 NONE 0;0 0;0
1994 NONE 0;0 0;0
1995 NONE 0;0 0;0
1996 NONE 0;0 0;0
1997 NONE 0;0 0;0
1998 NONE 0;0 0;0
1999 NONE 0;0 0;0
2000 NONE 0;0 0;0
2001 NONE 0;0 0;0
2002 NONE 0;0 0;0
2003 KEY_ZL 0;0 0;0
2004 KEY_Y 0;0 0;0
2005 KEY_Y 0;0 0;0
2006 KEY_Y 0;0 0;0
2007 KEY_Y 0;0 0;0
2008 KEY_Y 0;0 0;0
2009 KEY_Y 0;0 0;0
2010 KEY_Y 0;0 0;0
2011 KEY_Y 0;0 0;0
2012 KEY_Y 0;0 0;0
2013 KEY_Y 0;0 0;0
2014 KEY_Y 0;0 0;0
2015 KEY_Y 0;0 0;0
2016 KEY_Y 0;0 0;0
2017 KEY_Y 0;0 0;0
2018 KEY_Y 0;0 0;0
2019 KEY_Y 0;0 0;0
2020 KEY_Y 0;0 0;0
2021 KEY_Y 0;0 0;0
2022 KEY_Y 0;0 0;0
2023 KEY_Y 0;0 0;0
2024 KEY_Y 0;0 0;0
2025 KEY_Y 0;0 0;0
2026 KEY_Y 0;0 0;0
2027 KEY_Y 0;0 0;0
2028 KEY_Y 0;0 0;0
2029 KEY_Y 0;0 0;0
2030 KEY_Y 0;0 0;0
2031 KEY_Y 0;0 0;0
2032 KEY_Y 0;0 0;0
2033 KEY_Y 0;0 0;0
2034 KEY_Y 0;0 0;0
2035 KEY_Y 0;0 0;0
2036 KEY_Y 0;0 0;0
2037 KEY_Y 0;0 0;0
2038 KEY_Y 0;0 0;0
2039 KEY_Y;KEY_X 0;0 0;0
2040 KEY_Y 0;0 0;0
2041 KEY_Y 0;0 0;0
2042 KEY_Y 0;0 0;0
2043 KEY_Y 0;0 0;0
2044 KEY_Y 0;0 0;0
2045 KEY_Y 0;0 0;0
2046 KEY_Y 0;0 0;0
2047 KEY_Y 0;0 0;0
2048 KEY_Y 0;0 0;0
2049 KEY_Y 0;0 0;0
2050 KEY_Y 0;0 0;0
2051 KEY_Y 0;0 0;0
2052 KEY_Y 0;0 0;0
2053 KEY_Y 0;0 0;0
2054 KEY_Y 0;0 0;0
2055 KEY_ZL;KEY_Y 0;0 0;0
2056 KEY_X;KEY_Y 0;0 0;0
2057 KEY_Y 0;0 0;0
2058 KEY_Y 0;0 0;0
2059 KEY_Y 0;0 0;0
2060 KEY_Y 0;0 0;0
2061 KEY_Y 0;0 0;0
2062 KEY_Y 0;0 0;0
2063 KEY_Y 0;0 0;0
2064 KEY_Y 0;0 0;0
2065 KEY_Y 0;0 0;0
2066 KEY_Y 0;0 0;0
2067 KEY_Y 0;0 0;0
2068 KEY_Y 0;0 0;0
2069 KEY_Y 0;0 0;0
2070 KEY_Y 0;0 0;0
2071 KEY_Y 0;0 0;0
2072 KEY_Y 0;0 0;0
2073 KEY_Y 0;0 0;0
2074 KEY_Y 0;0 0;0
2075 KEY_Y 0;0 0;0
2076 KEY_Y 0;0 0;0
2077 KEY_Y 0;0 0;0
2078 KEY_Y 0;0 0;0
2079 KEY_Y 0;0 0;0
2080 KEY_Y 0;0 0;0
2081 KEY_Y 0;0 0;0
2082 KEY_Y 0;0 0;0
2083 KEY_Y 0;0 0;0
2084 KEY_Y 0;0 0;0
2085 KEY_Y 0;0 0;0
2086 KEY_Y 0;0 0;0
2087 KEY_Y 0;0 0;0
2088 KEY_Y 0;0 0;0
2089 KEY_Y 0;0 0;0
2090 KEY_Y 0;0 0;0
2091 KEY_Y 0;0 0;0
2092 KEY_Y;KEY_X 0;0 0;0
2093 KEY_Y 0;0 0;0
2094 KEY_Y 0;0 0;0
2095 KEY_Y 0;0 0;0
2096 KEY_Y 0;0 0;0
2097 KEY_Y 0;0 0;0
2098 KEY_Y 0;0 0;0
2099 KEY_Y 0;0 0;0
2100 KEY_Y 0;0 0;0
2101 KEY_Y 0;0 0;0
2102 KEY_Y 0;0 0;0
2103 KEY_Y 0;0 0;0
2104 KEY_Y 0;0 0;0
2105 KEY_Y 0;0 0;0
2106 KEY_Y 0;0 0;0
2107 KEY_Y 0;0 0;0
2108 KEY_ZL;KEY_Y 0;0 0;0
2109 KEY_X;KEY_Y 0;0 0;0
2110 KEY_Y 0;0 0;0
2111 KEY_Y 0;0 0;0
2112 KEY_Y 0;0 0;0
2113 KEY_Y 0;0 0;0
2114 KEY_Y 0;0 0;0
2115 KEY_Y 0;0 0;0
2116 KEY_Y 0;0 0;0
2117 KEY_Y 0;0 0;0
2118 KEY_Y 0;0 0;0
2119 KEY_Y 0;0 0;0
2120 KEY_Y 0;0 0;0
2121 KEY_Y 0;0 0;0
2122 KEY_Y 0;0 0;0
2123 KEY_Y 0;0 0;0
2124 KEY_Y 0;0 0;0
2125 KEY_Y 0;0 0;0
2126 KEY_Y 0;0 0;0
2127 KEY_Y 0;0 0;0
2128 KEY_Y 0;0 0;0
2129 KEY_Y 0;0 0;0
2130 KEY_Y 0;0 0;0
2131 KEY_Y 0;0 0;0
2132 KEY_Y 0;0 0;0
2133 KEY_Y 0;0 0;0
2134 KEY_Y 0;0 0;0
2135 KEY_Y 0;0 0;0
2136 KEY_Y 0;0 0;0
2137 KEY_Y 0;0 0;0
2138 KEY_Y 0;0 0;0
2139 KEY_Y 0;0 0;0
2140 KEY_Y 0;0 0;0
2141 KEY_Y 0;0 0;0
2142 KEY_Y 0;0 0;0
2143 KEY_Y 0;0 0;0
2144 KEY_Y 0;0 0;0
2145 KEY_Y;KEY_X 0;0 0;0
2146 KEY_Y 0;0 0;0
2147 KEY_Y 0;0 0;0
2148 KEY_Y 0;0 0;0
2149 KEY_Y 0;0 0;0
2150 KEY_Y 0;0 0;0
2151 KEY_Y 0;0 0;0
2152 KEY_Y 0;0 0;0
2153 KEY_Y 0;0 0;0
2154 KEY_Y 0;0 0;0
2155 KEY_Y 0;0 0;0
2156 KEY_Y 0;0 0;0
2157 KEY_Y 0;0 0;0
2158 KEY_Y 0;0 0;0
2159 KEY_Y 0;0 0;0
2160 KEY_Y 0;0 0;0
2161 KEY_ZL;KEY_Y 0;0 0;0
2162 KEY_X;KEY_Y 0;0 0;0
2163 KEY_Y 0;0 0;0
2164 KEY_Y 0;0 0;0
2165 KEY_Y 0;0 0;0
2166 KEY_Y 0;0 0;0
2167 KEY_Y 0;0 0;0
2168 KEY_Y 0;0 0;0
2169 KEY_Y 0;0 0;0
2170 KEY_Y 0;0 0;0
2171 KEY_Y 0;0 0;0
2172 KEY_Y 0;0 0;0
2173 KEY_Y 0;0 0;0
2174 KEY_Y 0;0 0;0
2175 KEY_Y 0;0 0;0
2176 KEY_Y 0;0 0;0
2177 KEY_Y 0;0 0;0
2178 KEY_Y 0;0 0;0
2179 KEY_Y 0;0 0;0
2180 KEY_Y 0;0 0;0
2181 KEY_Y 0;0 0;0
2182 KEY_Y 0;0 0;0
2183 KEY_Y 0;0 0;0
2184 KEY_Y 0;0 0;0
2185 KEY_Y 0;0 0;0
2186 KEY_Y 0;0 0;0
2187 KEY_Y 0;0 0;0
2188 KEY_Y 0;0 0;0
2189 KEY_Y 0;0 0;0
2190 KEY_Y 0;0 0;0
2191 KEY_Y 0;0 0;0
2192 KEY_Y 0;0 0;0
2193 KEY_Y 0;0 0;0
2194 KEY_Y 0;0 0;0
2195 KEY_Y 0;0 0;0
2196 KEY_Y 0;0 0;0
2197 KEY_Y 0;0 0;0
2198 KEY_Y;KEY_X 0;0 0;0
2199 KEY_Y 0;0 0;0
2200 KEY_Y 0;0 0;0
2201 KEY_Y 0;0 0;0
2202 KEY_Y 0;0 0;0
2203 KEY_Y 0;0 0;0
2204 KEY_Y 0;0 0;0
2205 KEY_Y 0;0 0;0
2206 KEY_Y 0;0 0;0
2207 KEY_Y 0;0 0;0
2208 KEY_Y 0;0 0;0
2209 KEY_Y 0;0 0;0
2210 KEY_Y 0;0 0;0
2211 KEY_Y 0;0 0;0
2212 KEY_Y 0;0 0;0
2213 KEY_Y 0;0 0;0
2214 KEY_ZL;KEY_Y 0;0 0;0
2215 KEY_X;KEY_Y 0;0 0;0
2216 KEY_Y 0;0 0;0
2217 KEY_Y 0;0 0;0
2218 KEY_Y 0;0 0;0
2219 KEY_Y 0;0 0;0
2220 KEY_Y 0;0 0;0
2221 KEY_Y 0;0 0;0
2222 KEY_Y 0;0 0;0
2223 KEY_Y 0;0 0;0
2224 KEY_Y 0;0 0;0
2225 KEY_Y 0;0 0;0
2226 KEY_Y 0;0 0;0
2227 KEY_Y 0;0 0;0
2228 KEY_Y 0;0 0;0
2229 KEY_Y 0;0 0;0
2230 KEY_Y 0;0 0;0
2231 KEY_Y 0;0 0;0
2232 KEY_Y 0;0 0;0
2233 KEY_Y 0;0 0;0
2234 KEY_Y 0;0 0;0
2235 KEY_Y 0;0 0;0
2236 KEY_Y 0;0 0;0
2237 KEY_Y 0;0 0;0
2238 KEY_Y 0;0 0;0
2239 KEY_Y 0;0 0;0
2240 KEY_Y 0;0 0;0
2241 KEY_Y 0;0 0;0
2242 KEY_Y 0;0 0;0
2243 KEY_Y 0;0 0;0
2244 KEY_Y 0;0 0;0
2245 KEY_Y 0;0 0;0
2246 KEY_Y 0;0 0;0
2247 KEY_Y 0;0 0;0
2248 KEY_Y 0;0 0;0
2249 KEY_Y 0;0 0;0
2250 KEY_Y 0;0 0;0
2251 KEY_Y;KEY_X 0;0 0;0
2252 KEY_Y 0;0 0;0
2253 KEY_Y 0;0 0;0
2254 KEY_Y 0;0 0;0
2255 KEY_Y 0;0 0;0
2256 KEY_Y 0;0 0;0
2257 KEY_Y 0;0 0;0
2258 KEY_Y 0;0 0;0
2259 KEY_Y 0;0 0;0
2260 KEY_Y 0;0 0;0
2261 KEY_Y 0;0 0;0
2262 KEY_Y 0;0 0;0
2263 KEY_Y 0;0 0;0
2264 KEY_Y 0;0 0;0
2265 KEY_Y 0;0 0;0
2266 KEY_Y 0;0 0;0
2267 KEY_ZL;KEY_Y 0;0 0;0
2268 KEY_X;KEY_Y 0;0 0;0
2269 KEY_Y 0;0 0;0
2270 KEY_Y 0;0 0;0
2271 KEY_Y 0;0 0;0
2272 KEY_Y 0;0 0;0
2273 KEY_Y 0;0 0;0
2274 KEY_Y 0;0 0;0
2275 KEY_Y 0;0 0;0
2276 KEY_Y 0;0 0;0
2277 KEY_Y 0;0 0;0
2278 KEY_Y 0;0 0;0
2279 KEY_Y 0;0 0;0
2280 KEY_Y 0;0 0;0
2281 KEY_Y 0;0 0;0
2282 KEY_Y 0;0 0;0
2283 KEY_Y 0;0 0;0
2284 KEY_Y 0;0 0;0
2285 KEY_Y 0;0 0;0
2286 KEY_Y 0;0 0;0
2287 KEY_Y 0;0 0;0
2288 KEY_Y 0;0 0;0
2289 KEY_Y 0;0 0;0
2290 KEY_Y 0;0 0;0
2291 KEY_Y 0;0 0;0
2292 KEY_Y 0;0 0;0
2293 KEY_Y 0;0 0;0
2294 KEY_Y 0;0 0;0
2295 KEY_Y 0;0 0;0
2296 KEY_Y 0;0 0;0
2297 KEY_Y 0;0 0;0
2298 KEY_Y 0;0 0;0
2299 KEY_Y 0;0 0;0
2300 KEY_Y 0;0 0;0
2301 KEY_Y 0;0 0;0
2302 KEY_Y 0;0 0;0
2303 KEY_Y 0;0 0;0
2304 KEY_Y;KEY_X 0;0 0;0
2305 KEY_Y 0;0 0;0
2306 KEY_Y 0;0 0;0
2307 KEY_Y 0;0 0;0
2308 KEY_Y 0;0 0;0
2309 KEY_Y 0;0 0;0
2310 KEY_Y 0;0 0;0
2311 KEY_Y 0;0 0;0
2312 KEY_Y 0;0 0;0
2313 KEY_Y 0;0 0;0
2314 KEY_Y 0;0 0;0
2315 KEY_Y 0;0 0;0
2316 KEY_Y 0;0 0;0
2317 KEY_Y 0;0 0;0
2318 KEY_Y 0;0 0;0
2319 KEY_Y 0;0 0;0
2320 KEY_ZL;KEY_Y 0;0 0;0
2321 KEY_X;KEY_Y 0;0 0;0
2322 KEY_Y 0;0 0;0
2323 KEY_Y 0;0 0;0
2324 KEY_Y 0;0 0;0
2325 KEY_Y 0;0 0;0
2326 KEY_Y 0;0 0;0
2327 KEY_Y 0;0 0;0
2328 KEY_Y 0;0 0;0
2329 KEY_Y 0;0 0;0
2330 KEY_Y 0;0 0;0
2331 KEY_Y 0;0 0;0
2332 KEY_Y 0;0 0;0
2333 KEY_Y 0;0 0;0
2334 KEY_Y 0;0 0;0
2335 KEY_Y 0;0 0;0
